bin,bin_lower,bin_upper,count,confidence,accuracy,gap,dataset,subject,method,method_label,source_file
8,0.8,0.9,46,0.8389849807420164,0.8260869565217391,0.012898024220277304,BNCI2014_001,7,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject7_probabilities.npz
9,0.9,1.0,60,0.9676975987892766,0.9666666666666667,0.0010309321226099621,BNCI2014_001,7,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject7_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
2,0.2,0.30000000000000004,1,0.2868297057326182,1.0,0.7131702942673819,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
3,0.30000000000000004,0.4,7,0.37735564117459786,0.42857142857142855,0.05121578739683069,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
4,0.4,0.5,24,0.4576781451226469,0.3333333333333333,0.12434481178931356,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
5,0.5,0.6000000000000001,46,0.5471755052631668,0.717391304347826,0.17021579908465923,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
6,0.6000000000000001,0.7000000000000001,40,0.6549105645483362,0.7,0.04508943545166377,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
7,0.7000000000000001,0.8,54,0.753524054446511,0.8888888888888888,0.1353648344423778,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
8,0.8,0.9,60,0.8479191233341136,0.9833333333333333,0.13541420999921971,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
9,0.9,1.0,56,0.9452224943512102,1.0,0.054777505648789804,BNCI2014_001,8,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject8_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
2,0.2,0.30000000000000004,1,0.29426053166389465,0.0,0.29426053166389465,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
3,0.30000000000000004,0.4,3,0.35108942866970266,0.0,0.35108942866970266,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
4,0.4,0.5,26,0.4670645107871812,0.46153846153846156,0.005526049248719633,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
5,0.5,0.6000000000000001,61,0.5466590488398864,0.639344262295082,0.09268521345519565,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
6,0.6000000000000001,0.7000000000000001,48,0.6523224073465331,0.6875,0.03517759265346687,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
7,0.7000000000000001,0.8,50,0.753043187574468,0.94,0.18695681242553197,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
8,0.8,0.9,58,0.8503066743991757,0.9827586206896551,0.1324519462904794,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
9,0.9,1.0,41,0.952919219533245,1.0,0.04708078046675501,BNCI2014_001,9,seed_ensemble,Seed ensemble,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject9_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
3,0.30000000000000004,0.4,2,0.3775110570900966,0.0,0.3775110570900966,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
4,0.4,0.5,7,0.45048306794938775,0.7142857142857143,0.26380264633632655,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
5,0.5,0.6000000000000001,32,0.5544636029027651,0.5625,0.008036397097234915,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
6,0.6000000000000001,0.7000000000000001,39,0.6473245976969575,0.6666666666666666,0.019342068969709136,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
7,0.7000000000000001,0.8,47,0.7517715618761671,0.7446808510638298,0.007090710812337364,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
8,0.8,0.9,60,0.8553728074533734,0.9166666666666666,0.06129385921329322,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
9,0.9,1.0,101,0.9596684223828144,0.9900990099009901,0.030430587518175733,BNCI2014_001,1,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject1_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
2,0.2,0.30000000000000004,1,0.2935042977333069,0.0,0.2935042977333069,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
3,0.30000000000000004,0.4,51,0.36768633451574295,0.29411764705882354,0.07356868745691941,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
4,0.4,0.5,84,0.4469570278278169,0.38095238095238093,0.06600464687543595,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
5,0.5,0.6000000000000001,56,0.5455048620988434,0.48214285714285715,0.06336200495598626,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
6,0.6000000000000001,0.7000000000000001,33,0.6553555952733278,0.48484848484848486,0.1705071104248429,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
7,0.7000000000000001,0.8,21,0.743826784760996,0.7142857142857143,0.02954107047528165,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
8,0.8,0.9,25,0.8502872922788274,0.84,0.010287292278827409,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
9,0.9,1.0,17,0.9281505165711563,0.8823529411764706,0.04579757539468576,BNCI2014_001,2,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject2_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
3,0.30000000000000004,0.4,6,0.3523845898499513,0.16666666666666666,0.18571792318328464,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
4,0.4,0.5,9,0.4812735565093256,0.5555555555555556,0.07428199904623001,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
5,0.5,0.6000000000000001,30,0.5421189666406403,0.4666666666666667,0.07545229997397362,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
6,0.6000000000000001,0.7000000000000001,23,0.6551657220375717,0.6956521739130435,0.04048645187547173,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
7,0.7000000000000001,0.8,31,0.7446884310523316,0.7741935483870968,0.02950511733476513,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
8,0.8,0.9,49,0.8496875695994636,0.8571428571428571,0.0074552875433935295,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
9,0.9,1.0,140,0.9649799595285717,1.0,0.03502004047142826,BNCI2014_001,3,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject3_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
2,0.2,0.30000000000000004,0,,,,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
3,0.30000000000000004,0.4,9,0.3453010702090981,0.0,0.3453010702090981,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
4,0.4,0.5,52,0.4567531278074036,0.4230769230769231,0.03367620473048055,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
5,0.5,0.6000000000000001,52,0.5514636815194636,0.6730769230769231,0.12161324155745956,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
6,0.6000000000000001,0.7000000000000001,37,0.6491535286736082,0.6216216216216216,0.027531907051986604,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
7,0.7000000000000001,0.8,62,0.7500865746039191,0.8064516129032258,0.05636503829930661,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
8,0.8,0.9,46,0.854898336931024,0.782608695652174,0.07228964127885007,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
9,0.9,1.0,30,0.9324071775552782,0.9,0.03240717755527822,BNCI2014_001,4,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject4_probabilities.npz
0,0.0,0.1,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
1,0.1,0.2,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
2,0.2,0.30000000000000004,90,0.2840694875851019,0.4,0.1159305124148981,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
3,0.30000000000000004,0.4,171,0.3332771865611987,0.391812865497076,0.0585356789358773,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
4,0.4,0.5,22,0.4337411046902995,0.5909090909090909,0.15716798621879147,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
5,0.5,0.6000000000000001,5,0.5505633791173656,1.0,0.44943662088263436,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
6,0.6000000000000001,0.7000000000000001,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
7,0.7000000000000001,0.8,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
8,0.8,0.9,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
9,0.9,1.0,0,,,,BNCI2014_001,5,teacher_student_mixture,Teacher/student,results/calibration_workflow_bnci2014_001/probabilities/validation_only_selection_bnci2014_001_subject5_probabilities.npz
