dataset,subject,method,method_label,target_coverage,threshold,threshold_source,threshold_selection_split,eval_labels_used_for_threshold,heldout_curve_type,val_coverage,val_selective_accuracy,val_risk,heldout_coverage,heldout_selective_accuracy,heldout_risk,heldout_n_covered,heldout_accuracy_all,mean_val_confidence,mean_heldout_confidence,source_file
BNCI2014_004,5,baseline,Baseline,0.9,0.7628178114118846,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9583333333333334,0.041666666666666664,0.85,0.9522058823529411,0.04779411764705882,272,0.90625,0.9277561892578751,0.8990077687946346,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,seed_ensemble,Seed ensemble,0.4,0.9896246560470979,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.984375,0.015625,0.378125,0.9752066115702479,0.024793388429752067,121,0.871875,0.9235783583540066,0.9069562798648455,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,seed_ensemble,Seed ensemble,0.6,0.9694723866252812,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.9895833333333334,0.010416666666666666,0.525,0.9702380952380952,0.02976190476190476,168,0.871875,0.9235783583540066,0.9069562798648455,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,seed_ensemble,Seed ensemble,0.8,0.8630533814430237,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.984375,0.015625,0.746875,0.9456066945606695,0.05439330543933055,239,0.871875,0.9235783583540066,0.9069562798648455,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,seed_ensemble,Seed ensemble,0.9,0.7309726694516143,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9583333333333334,0.041666666666666664,0.85625,0.9233576642335767,0.07664233576642336,274,0.871875,0.9235783583540066,0.9069562798648455,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,teacher_student_mixture,Teacher/student,0.4,0.9636275983667582,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.31875,1.0,0.0,102,0.91875,0.9065369703761952,0.8751533592418855,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,teacher_student_mixture,Teacher/student,0.6,0.9403155340964101,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,1.0,0.0,0.43125,0.9782608695652174,0.021739130434782608,138,0.91875,0.9065369703761952,0.8751533592418855,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,teacher_student_mixture,Teacher/student,0.8,0.8596341013908386,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.984375,0.015625,0.68125,0.963302752293578,0.03669724770642202,218,0.91875,0.9065369703761952,0.8751533592418855,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,teacher_student_mixture,Teacher/student,0.9,0.757287703671685,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9652777777777778,0.034722222222222224,0.840625,0.9553903345724907,0.04460966542750929,269,0.91875,0.9065369703761952,0.8751533592418855,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,validation_selected_portfolio,Portfolio,0.4,0.9926555683418021,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,1.0,0.0,0.4,0.96875,0.03125,128,0.853125,0.9320387202225152,0.9138065841627009,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,validation_selected_portfolio,Portfolio,0.6,0.9701145742816542,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.9895833333333334,0.010416666666666666,0.553125,0.9661016949152542,0.03389830508474576,177,0.853125,0.9320387202225152,0.9138065841627009,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,validation_selected_portfolio,Portfolio,0.8,0.9021572999495469,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.9921875,0.0078125,0.7,0.9330357142857143,0.06696428571428571,224,0.853125,0.9320387202225152,0.9138065841627009,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,5,validation_selected_portfolio,Portfolio,0.9,0.742075502872467,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9583333333333334,0.041666666666666664,0.875,0.8964285714285715,0.10357142857142858,280,0.853125,0.9320387202225152,0.9138065841627009,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject5_probabilities.npz
BNCI2014_004,6,augmentation,Augmentation,0.4,0.8453205571973158,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.90625,0.09375,0.509375,0.9631901840490797,0.03680981595092025,163,0.859375,0.7822280508054862,0.8111778126319742,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,augmentation,Augmentation,0.6,0.7551372051239014,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.875,0.125,0.65625,0.9428571428571428,0.05714285714285714,210,0.859375,0.7822280508054862,0.8111778126319742,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,augmentation,Augmentation,0.8,0.6418822599018293,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.8515625,0.1484375,0.8375,0.9029850746268657,0.09701492537313433,268,0.859375,0.7822280508054862,0.8111778126319742,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,augmentation,Augmentation,0.9,0.570635199546814,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.8055555555555556,0.19444444444444445,0.921875,0.8711864406779661,0.1288135593220339,295,0.859375,0.7822280508054862,0.8111778126319742,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,baseline,Baseline,0.4,0.8125963089973285,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.890625,0.109375,0.49375,0.9620253164556962,0.0379746835443038,158,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,baseline,Baseline,0.6,0.7201053118737135,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.8541666666666666,0.14583333333333334,0.6375,0.9215686274509803,0.0784313725490196,204,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,baseline,Baseline,0.8,0.6115052103996277,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.78125,0.21875,0.796875,0.8627450980392157,0.13725490196078433,255,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,baseline,Baseline,0.9,0.565658075640855,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.7708333333333334,0.22916666666666666,0.890625,0.8456140350877193,0.1543859649122807,285,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,seed_ensemble,Seed ensemble,0.4,0.8318676476458855,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.921875,0.078125,0.51875,0.963855421686747,0.03614457831325301,166,0.825,0.767573828472105,0.8024214199241122,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,seed_ensemble,Seed ensemble,0.6,0.7441874742507935,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.875,0.125,0.646875,0.9371980676328503,0.06280193236714976,207,0.825,0.767573828472105,0.8024214199241122,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,seed_ensemble,Seed ensemble,0.8,0.6043815612792969,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.8125,0.1875,0.84375,0.8629629629629629,0.13703703703703704,270,0.825,0.767573828472105,0.8024214199241122,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,seed_ensemble,Seed ensemble,0.9,0.5541593432426453,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.7916666666666666,0.20833333333333334,0.93125,0.8389261744966443,0.1610738255033557,298,0.825,0.767573828472105,0.8024214199241122,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,teacher_student_mixture,Teacher/student,0.4,0.8125963089973285,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.890625,0.109375,0.49375,0.9620253164556962,0.0379746835443038,158,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,teacher_student_mixture,Teacher/student,0.6,0.7201053118737135,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.8541666666666666,0.14583333333333334,0.6375,0.9215686274509803,0.0784313725490196,204,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,teacher_student_mixture,Teacher/student,0.8,0.6115052103996277,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.78125,0.21875,0.796875,0.8627450980392157,0.13725490196078433,255,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,teacher_student_mixture,Teacher/student,0.9,0.565658075640855,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.7708333333333334,0.22916666666666666,0.890625,0.8456140350877193,0.1543859649122807,285,0.821875,0.7589842118071102,0.7798966067971655,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,validation_selected_portfolio,Portfolio,0.4,0.8453205571973158,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.90625,0.09375,0.509375,0.9631901840490797,0.03680981595092025,163,0.859375,0.7822280508054862,0.8111778126319742,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,validation_selected_portfolio,Portfolio,0.6,0.7551372051239014,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.875,0.125,0.65625,0.9428571428571428,0.05714285714285714,210,0.859375,0.7822280508054862,0.8111778126319742,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,validation_selected_portfolio,Portfolio,0.8,0.6418822599018293,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.8515625,0.1484375,0.8375,0.9029850746268657,0.09701492537313433,268,0.859375,0.7822280508054862,0.8111778126319742,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,6,validation_selected_portfolio,Portfolio,0.9,0.570635199546814,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.8055555555555556,0.19444444444444445,0.921875,0.8711864406779661,0.1288135593220339,295,0.859375,0.7822280508054862,0.8111778126319742,results/paper_calibration_stats/validation_selected_portfolio/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject6_probabilities.npz
BNCI2014_004,7,augmentation,Augmentation,0.4,0.9459802053269775,validation_confidence_quantile,validation,False,validation_selected_threshold,0.4,0.953125,0.046875,0.275,0.9545454545454546,0.045454545454545456,88,0.76875,0.8585653223428569,0.8088682787787779,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject7_probabilities.npz
BNCI2014_004,7,augmentation,Augmentation,0.6,0.8527868986129761,validation_confidence_quantile,validation,False,validation_selected_threshold,0.6,0.9375,0.0625,0.471875,0.9006622516556292,0.09933774834437085,151,0.76875,0.8585653223428569,0.8088682787787779,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject7_probabilities.npz
BNCI2014_004,7,augmentation,Augmentation,0.8,0.7390433329628905,validation_confidence_quantile,validation,False,validation_selected_threshold,0.8,0.9140625,0.0859375,0.65625,0.8714285714285714,0.12857142857142856,210,0.76875,0.8585653223428569,0.8088682787787779,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject7_probabilities.npz
BNCI2014_004,7,augmentation,Augmentation,0.9,0.6447779728406063,validation_confidence_quantile,validation,False,validation_selected_threshold,0.9,0.9097222222222222,0.09027777777777778,0.809375,0.8262548262548263,0.17374517374517376,259,0.76875,0.8585653223428569,0.8088682787787779,results/calibration_workflow_bnci2014_004/probabilities/validation_only_selection_bnci2014_004_subject7_probabilities.npz
